date,observedPopulation,totalViruses,virusesPerPerson
2024-04-20,1151083,13152135530503,11425879.394016765
2024-04-24,1151083,7784083975363,6762400.257290742
2024-04-26,1151083,9800588488827,8514232.673775045
2024-04-27,1151083,9073058879686,7882193.447115456
2024-05-01,1151083,8140601089084,7072123.460327362
2024-05-03,1151083,4559901667074,3961401.277817499
2024-05-04,1151083,6269987695715,5447033.529046125
2024-05-08,1151083,8008842960963,6957658.970693686
2024-05-10,1151083,9991813772704,8680359.081581432
2024-05-11,1151083,10343434892738,8985828.904377878
2024-05-15,1151083,10290973483046,8940253.207671383
2024-05-17,1151083,12231998829997,10626513.31832457
2024-05-18,1151083,13022074897306,11312889.598148873
2024-05-22,1151083,7245865785976,6294824.774561
2024-05-24,1151083,12403754925443,10775725.92544847
2024-05-25,1151083,12707080513803,11039239.145919973
2024-05-29,1151083,11878985684689,10319834.17763011
2024-05-31,1151083,11924757656506,10359598.444687307
2024-06-01,1151083,22023587274818,19132927.230111122
2024-06-05,1151083,11637694344639,10110213.02950265
2024-06-07,1151083,14672560093185,12746743.79969559
2024-06-08,1151083,14398766978330,12508886.829472765
2024-06-11,1151083,14475654752972,12575682.859508827
2024-06-12,1151083,22166431510042,19257022.742966406
2024-06-14,1151083,22345049076970,19412196.233434077
2024-06-15,1151083,20381967516137,17706774.851280924
2024-06-19,1151083,19555110147009,16988444.922745798
2024-06-21,1151083,22908079086053,19901326.912180096
2024-06-22,1151083,30109979006364,26157956.469137326
2024-06-26,1151083,30044654591440,26101206.074140612
2024-06-28,1151083,37855371388646,32886743.51775328
2024-06-29,1151083,39467175930602,34286994.013986826
2024-07-03,1151083,38637974973143,33566628.09992242
2024-07-05,1151083,44256428098279,38447642.870478496
2024-07-06,1151083,49688440662412,43166687.947274
2024-07-10,1151083,48653392880540,42267493.20469505
2024-07-12,1151083,44792388477937,38913256.88758934
2024-07-13,1151083,42358390998610,36798728.67430932
2024-07-17,1151083,79741332145655,69275049.7971519
2024-07-19,1151083,86278889144015,74954533.37771039
2024-07-20,1151083,88431629165909,76824719.99491696
2024-07-24,1151083,101510138230724,88186636.61154234
2024-07-26,1151083,110700500769280,96170737.27027504
2024-07-27,1151083,113953247770099,98996551.74309672
2024-07-31,1151083,150122583155036,130418556.3986576
2024-08-02,1151083,144106693712265,125192269.98597407
2024-08-03,1151083,156067092541800,135582831.5958102
2024-08-07,1151083,134134530716641,116528982.45968449
2024-08-09,1151083,168099425407494,146035885.68981907
2024-08-10,1151083,145909923878067,126758820.93477795
2024-08-14,1151083,154764432406108,134451149.40113616
2024-08-16,1151083,131634635283988,114357205.59159331
2024-08-17,1151083,135844929012912,118014885.99250619
2024-08-21,1151083,97520878031870,84720978.44540316
2024-08-23,1151083,97751425173733,84921265.60268286
2024-08-24,1151083,100823993907095,87590550.7310029
2024-08-28,1151083,120920838027418,105049625.46351393
2024-08-30,1151083,104413355412607,90708798.0732988
2024-08-31,1151083,115458750614063,100304452.94914702
2024-09-04,1151083,127138944051538,110451586.94163497
2024-09-06,1151083,121884972025414,105887214.06311621
2024-09-07,1151083,83407321344401,72459867.224519
2024-09-11,1151083,73855097930241,64161400.98519481
2024-09-13,1151083,79349883830794,68934980.21497494
2024-09-14,1151083,81651700792971,70934676.9893839
2024-09-18,1151083,69571816054009,60440312.344122015
2024-09-20,1151083,57933001978019,50329126.55127302
2024-09-21,1151083,63597522779239,55250162.48110605
2024-09-25,1151083,44082430942147,38296483.34841797
2024-09-27,1151083,37351195584932,32448742.25831847
2024-09-28,1151083,34910213679473,30328146.345200997
2024-10-02,1151083,36529837530445,31735189.843343183
2024-10-04,1151083,33630470984694,29216373.610498983
2024-10-05,1151083,34615478386262,30072095.918593187
2024-10-09,1151083,23933653408534,20792291.614535183
2024-10-11,1151083,20629905440775,17922170.200389545
2024-10-12,1151083,20314258142588,17647952.530432645
2024-10-16,1151083,21601535583898,18766271.05421416
2024-10-18,1151083,27431339757899,23830896.432228606
2024-10-19,1151083,27188439721851,23619877.73414341
2024-10-23,1151083,26192536870422,22754690.03575068
2024-10-25,1151083,25889361093324,22491306.963376228
2024-10-26,1151083,25256506735148,21941516.58494479
2024-10-30,1151083,16057453407159,13949865.828232195
2024-11-01,1151083,16473039794912,14310905.290853918
2024-11-02,1151083,13869760638147,12049314.113879712
2024-11-06,1151083,13366261997462,11611901.137851918
2024-11-08,1151083,16313540872944,14172341.067450393
2024-11-09,1151083,16659029093542,14472482.951743705
2024-11-13,1151083,15091160468549,13110401.655266387
2024-11-15,1151083,14341572173387,12459199.009443281
2024-11-16,1151083,6991364579572,6073727.593554939
2024-11-20,1151083,11857256403069,10300956.927579505
2024-11-22,1151083,15071611991549,13093418.972870765
2024-11-23,1151083,14596946092900,12681054.357418189
2024-11-27,1151083,10160753225130,8827124.738294285
2024-11-29,1151083,14445172289092,12549201.307891786
2024-11-30,1151083,15467508883397,13437353.243334321
2024-12-04,1151083,29078314997921,25261701.369858645
2024-12-06,1151083,18963259575142,16474276.46411423
2024-12-07,1151083,16987275410564,14757645.982578145
2024-12-11,1151083,22813363075766,19819042.654409803
2024-12-13,1151083,27763033244737,24119054.18178967
2024-12-14,1151083,31893920284344,27707750.252887063
2024-12-18,1151083,30004162202704,26066028.429491185
2024-12-20,1151083,32875148083315,28560189.042245433
2024-12-21,1151083,30334970417056,26353417.101161253
2024-12-25,1151083,28839740374942,25054440.3617654
2024-12-27,1151083,28014491774942,24337508.04671948
2024-12-28,1151083,30426387197237,26432835.16239663
2025-01-01,1151083,35421970617421,30772733.692897037
2025-01-03,1151083,31720194847293,27556826.785985895
2025-01-04,1151083,35795175615981,31096954.44723013
2025-01-08,1151083,43879544387670,38120226.24577898
2025-01-10,1151083,37354782890463,32451858.719538905
2025-01-11,1151083,40742612083917,35395025.45334872
2025-01-15,1151083,49899146784993,43349738.27690358
2025-01-17,1151083,42404852558783,36839092.01924014
2025-01-18,1151083,36337275996882,31567902.57251823
2025-01-22,1151083,42789542742367,37173290.494575106
2025-01-23,1151083,32619882176003,28338427.52955521
2025-01-24,1151083,37310749355809,32413604.714698244
2025-01-25,1151083,41981664068457,36471448.252173826
2025-01-29,1151083,37011941131142,32154015.94076361
2025-01-31,1151083,41615785262925,36153592.106672585
2025-02-01,1151083,38978808775522,33862726.47195902
2025-02-05,1151083,28686577014308,24921380.138797984
2025-02-07,1151083,84512050455971,73419597.41910097
2025-02-08,1151083,85931957261048,74653137.31594333
2025-02-12,1151083,30086119910101,26137228.948825583
2025-02-14,1151083,42489183923030,36912354.646042034
2025-02-15,1151083,41736577955972,36258530.406558
2025-02-19,1151083,41648097283171,36181663.08004809
2025-02-21,1151083,37494065663406,32572860.22242184
2025-02-22,1151083,48879566869098,42463981.19779199
2025-02-26,1151083,47029425494250,40856676.27290995
2025-02-28,1151083,42214383396960,36673622.490263514
2025-03-01,1151083,42728060705277,37119878.15411834
2025-03-05,1151083,44582601586348,38731005.137203835
